1511897405047,92.0,9200.0,8800.0,9600.0,9200.0,9600.0,9600.0,12.0,3.2,40.0,12.0,4.0,45.0,29.0,25.5,22.0,22.0,29.0,27.0,19.0,19.0,20.0,20.0,20.0,21.0,21.0,20.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,20.0,12.154,12.036,11.977,5.243,3.408,1.4976,1.1076,3.104,0.7584,0.7584,0.7584,0.7584,1.053,1.4976,1.4976,0.897,1.794,0.8034,1.053,0.9048,0.8658,1.5093,1.5093,1.7862,88.0,3.408,1.8096,1.5054,1.0062,1.0998,0.7505,40.0,50.0,15.0,14.0,44.0
1511897407547,92.0,9200.0,8800.0,9600.0,9200.0,9600.0,9600.0,12.0,3.2,40.0,12.0,4.0,45.0,29.0,25.5,22.0,22.0,29.0,27.0,19.0,19.0,20.0,20.0,20.0,21.0,21.0,20.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,20.0,12.154,12.036,11.977,5.243,3.408,1.4976,1.1154,3.104,0.7584,0.7584,0.7584,0.7584,1.053,1.4976,1.4976,0.897,1.7862,0.702,1.053,0.897,0.7566,1.5093,1.5093,1.794,88.0,3.408,1.8096,1.4976,1.0062,1.0998,0.7505,40.0,50.0,15.0,14.0,44.0
1511897410058,92.0,9200.0,8800.0,9600.0,9200.0,9600.0,9600.0,12.0,3.2,40.0,12.0,4.0,45.0,29.0,25.5,22.0,22.0,29.0,27.0,19.0,19.0,20.0,20.0,20.0,20.0,21.0,20.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,20.0,12.154,12.036,11.977,5.243,3.408,1.4976,1.1154,3.104,0.7584,0.7584,0.7584,0.7584,1.053,1.4976,1.4976,0.897,1.7862,0.702,1.053,0.897,0.7566,1.5093,1.5093,1.794,88.0,3.408,1.8096,1.4976,1.0062,1.0998,0.7505,40.0,50.0,15.0,14.0,44.0
1511897412539,92.0,9200.0,8800.0,9600.0,9200.0,9600.0,9600.0,12.0,3.2,40.0,12.0,4.0,45.0,29.0,25.5,21.0,22.0,29.0,27.0,19.0,19.0,20.0,20.0,20.0,21.0,21.0,20.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,20.0,12.154,12.036,11.977,5.243,3.392,1.4976,1.1154,3.104,0.7584,0.7584,0.7584,0.7584,1.053,1.4976,1.4976,0.897,1.7862,0.8034,1.053,0.9048,0.8658,1.5093,1.5093,1.794,88.0,3.408,1.8096,1.4976,1.0062,1.0998,0.7505,40.0,50.0,15.0,14.0,44.0
1511897415018,92.0,9200.0,8800.0,9600.0,9600.0,9600.0,9600.0,12.0,3.2,40.0,12.0,4.0,45.0,29.5,25.5,22.0,22.0,29.0,27.0,19.0,19.0,20.0,20.0,20.0,21.0,21.0,20.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,20.0,12.154,12.036,11.977,5.243,3.408,1.4976,1.1154,3.104,0.7584,0.7584,0.7584,0.7584,1.053,1.4976,1.4976,0.897,1.7862,0.702,1.053,0.9048,0.8658,1.5093,1.5093,1.794,88.0,3.408,1.8096,1.5054,1.0062,1.0998,0.7584,40.0,45.0,15.0,14.0,44.0
